instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
12646146,49399,HAL26JANFUT,HAL,0.0,2026-01-27,0.0,0.1,150,FUT,NFO-FUT,NFO
15191298,59341,HAL26FEBFUT,HAL,0.0,2026-02-24,0.0,0.1,150,FUT,NFO-FUT,NFO
13282562,51885,HAL26MARFUT,HAL,0.0,2026-03-30,0.0,0.1,150,FUT,NFO-FUT,NFO
12646402,49400,HAVELLS26JANFUT,HAVELLS,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
15191554,59342,HAVELLS26FEBFUT,HAVELLS,0.0,2026-02-24,0.0,0.1,500,FUT,NFO-FUT,NFO
13282818,51886,HAVELLS26MARFUT,HAVELLS,0.0,2026-03-30,0.0,0.1,500,FUT,NFO-FUT,NFO
12646658,49401,HCLTECH26JANFUT,HCLTECH,0.0,2026-01-27,0.0,0.1,350,FUT,NFO-FUT,NFO
15191810,59343,HCLTECH26FEBFUT,HCLTECH,0.0,2026-02-24,0.0,0.1,350,FUT,NFO-FUT,NFO
13284098,51891,HCLTECH26MARFUT,HCLTECH,0.0,2026-03-30,0.0,0.1,350,FUT,NFO-FUT,NFO
12646914,49402,HDFCAMC26JANFUT,HDFCAMC,0.0,2026-01-27,0.0,0.1,300,FUT,NFO-FUT,NFO
15192066,59344,HDFCAMC26FEBFUT,HDFCAMC,0.0,2026-02-24,0.0,0.1,300,FUT,NFO-FUT,NFO
13284354,51892,HDFCAMC26MARFUT,HDFCAMC,0.0,2026-03-30,0.0,0.1,300,FUT,NFO-FUT,NFO
12652034,49422,HDFCBANK26JANFUT,HDFCBANK,0.0,2026-01-27,0.0,0.05,550,FUT,NFO-FUT,NFO
15192322,59345,HDFCBANK26FEBFUT,HDFCBANK,0.0,2026-02-24,0.0,0.05,550,FUT,NFO-FUT,NFO
13284610,51893,HDFCBANK26MARFUT,HDFCBANK,0.0,2026-03-30,0.0,0.05,550,FUT,NFO-FUT,NFO
12652290,49423,HDFCLIFE26JANFUT,HDFCLIFE,0.0,2026-01-27,0.0,0.05,1100,FUT,NFO-FUT,NFO
15192578,59346,HDFCLIFE26FEBFUT,HDFCLIFE,0.0,2026-02-24,0.0,0.05,1100,FUT,NFO-FUT,NFO
13284866,51894,HDFCLIFE26MARFUT,HDFCLIFE,0.0,2026-03-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
12652802,49425,HEROMOTOCO26JANFUT,HEROMOTOCO,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
15192834,59347,HEROMOTOCO26FEBFUT,HEROMOTOCO,0.0,2026-02-24,0.0,0.5,150,FUT,NFO-FUT,NFO
13286146,51899,HEROMOTOCO26MARFUT,HEROMOTOCO,0.0,2026-03-30,0.0,0.5,150,FUT,NFO-FUT,NFO
12653058,49426,HINDALCO26JANFUT,HINDALCO,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
15193090,59348,HINDALCO26FEBFUT,HINDALCO,0.0,2026-02-24,0.0,0.05,700,FUT,NFO-FUT,NFO
13286402,51900,HINDALCO26MARFUT,HINDALCO,0.0,2026-03-30,0.0,0.05,700,FUT,NFO-FUT,NFO
12653314,49427,HINDPETRO26JANFUT,HINDPETRO,0.0,2026-01-27,0.0,0.05,2025,FUT,NFO-FUT,NFO
15193346,59349,HINDPETRO26FEBFUT,HINDPETRO,0.0,2026-02-24,0.0,0.05,2025,FUT,NFO-FUT,NFO
13286658,51901,HINDPETRO26MARFUT,HINDPETRO,0.0,2026-03-30,0.0,0.05,2025,FUT,NFO-FUT,NFO
12653570,49428,HINDUNILVR26JANFUT,HINDUNILVR,0.0,2026-01-27,0.0,0.1,300,FUT,NFO-FUT,NFO
15193602,59350,HINDUNILVR26FEBFUT,HINDUNILVR,0.0,2026-02-24,0.0,0.1,300,FUT,NFO-FUT,NFO
13286914,51902,HINDUNILVR26MARFUT,HINDUNILVR,0.0,2026-03-30,0.0,0.1,300,FUT,NFO-FUT,NFO
12653826,49429,HINDZINC26JANFUT,HINDZINC,0.0,2026-01-27,0.0,0.05,1225,FUT,NFO-FUT,NFO
15193858,59351,HINDZINC26FEBFUT,HINDZINC,0.0,2026-02-24,0.0,0.05,1225,FUT,NFO-FUT,NFO
13287170,51903,HINDZINC26MARFUT,HINDZINC,0.0,2026-03-30,0.0,0.05,1225,FUT,NFO-FUT,NFO
12654082,49430,HUDCO26JANFUT,HUDCO,0.0,2026-01-27,0.0,0.01,2775,FUT,NFO-FUT,NFO
15194114,59352,HUDCO26FEBFUT,HUDCO,0.0,2026-02-24,0.0,0.01,2775,FUT,NFO-FUT,NFO
13287426,51904,HUDCO26MARFUT,HUDCO,0.0,2026-03-30,0.0,0.01,2775,FUT,NFO-FUT,NFO
12654338,49431,ICICIBANK26JANFUT,ICICIBANK,0.0,2026-01-27,0.0,0.1,700,FUT,NFO-FUT,NFO
15194370,59353,ICICIBANK26FEBFUT,ICICIBANK,0.0,2026-02-24,0.0,0.1,700,FUT,NFO-FUT,NFO
13288706,51909,ICICIBANK26MARFUT,ICICIBANK,0.0,2026-03-30,0.0,0.1,700,FUT,NFO-FUT,NFO
12654594,49432,ICICIGI26JANFUT,ICICIGI,0.0,2026-01-27,0.0,0.1,325,FUT,NFO-FUT,NFO
15194626,59354,ICICIGI26FEBFUT,ICICIGI,0.0,2026-02-24,0.0,0.1,325,FUT,NFO-FUT,NFO
13288962,51910,ICICIGI26MARFUT,ICICIGI,0.0,2026-03-30,0.0,0.1,325,FUT,NFO-FUT,NFO
12655362,49435,ICICIPRULI26JANFUT,ICICIPRULI,0.0,2026-01-27,0.0,0.05,925,FUT,NFO-FUT,NFO
15194882,59355,ICICIPRULI26FEBFUT,ICICIPRULI,0.0,2026-02-24,0.0,0.05,925,FUT,NFO-FUT,NFO
13289474,51912,ICICIPRULI26MARFUT,ICICIPRULI,0.0,2026-03-30,0.0,0.05,925,FUT,NFO-FUT,NFO
12655618,49436,IDEA26JANFUT,IDEA,0.0,2026-01-27,0.0,0.01,71475,FUT,NFO-FUT,NFO
15195138,59356,IDEA26FEBFUT,IDEA,0.0,2026-02-24,0.0,0.01,71475,FUT,NFO-FUT,NFO
13289730,51913,IDEA26MARFUT,IDEA,0.0,2026-03-30,0.0,0.01,71475,FUT,NFO-FUT,NFO
12655874,49437,IDFCFIRSTB26JANFUT,IDFCFIRSTB,0.0,2026-01-27,0.0,0.01,9275,FUT,NFO-FUT,NFO
15195394,59357,IDFCFIRSTB26FEBFUT,IDFCFIRSTB,0.0,2026-02-24,0.0,0.01,9275,FUT,NFO-FUT,NFO
13290754,51917,IDFCFIRSTB26MARFUT,IDFCFIRSTB,0.0,2026-03-30,0.0,0.01,9275,FUT,NFO-FUT,NFO
12656130,49438,IEX26JANFUT,IEX,0.0,2026-01-27,0.0,0.01,3750,FUT,NFO-FUT,NFO
15195650,59358,IEX26FEBFUT,IEX,0.0,2026-02-24,0.0,0.01,3750,FUT,NFO-FUT,NFO
13291010,51918,IEX26MARFUT,IEX,0.0,2026-03-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
12657154,49442,IIFL26JANFUT,IIFL,0.0,2026-01-27,0.0,0.05,1650,FUT,NFO-FUT,NFO
12657410,49443,INDHOTEL26JANFUT,INDHOTEL,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
15195906,59359,INDHOTEL26FEBFUT,INDHOTEL,0.0,2026-02-24,0.0,0.05,1000,FUT,NFO-FUT,NFO
13291266,51919,INDHOTEL26MARFUT,INDHOTEL,0.0,2026-03-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
12658434,49447,INDIANB26JANFUT,INDIANB,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
15196162,59360,INDIANB26FEBFUT,INDIANB,0.0,2026-02-24,0.0,0.05,1000,FUT,NFO-FUT,NFO
13291522,51920,INDIANB26MARFUT,INDIANB,0.0,2026-03-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
12658690,49448,INDIGO26JANFUT,INDIGO,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
15199234,59372,INDIGO26FEBFUT,INDIGO,0.0,2026-02-24,0.0,0.5,150,FUT,NFO-FUT,NFO
13292034,51922,INDIGO26MARFUT,INDIGO,0.0,2026-03-30,0.0,0.5,150,FUT,NFO-FUT,NFO
12658946,49449,INDUSINDBK26JANFUT,INDUSINDBK,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
15199490,59373,INDUSINDBK26FEBFUT,INDUSINDBK,0.0,2026-02-24,0.0,0.05,700,FUT,NFO-FUT,NFO
13292290,51923,INDUSINDBK26MARFUT,INDUSINDBK,0.0,2026-03-30,0.0,0.05,700,FUT,NFO-FUT,NFO
12659202,49450,INDUSTOWER26JANFUT,INDUSTOWER,0.0,2026-01-27,0.0,0.05,1700,FUT,NFO-FUT,NFO
15199746,59374,INDUSTOWER26FEBFUT,INDUSTOWER,0.0,2026-02-24,0.0,0.05,1700,FUT,NFO-FUT,NFO
13293570,51928,INDUSTOWER26MARFUT,INDUSTOWER,0.0,2026-03-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
12667138,49481,INFY26JANFUT,INFY,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
15200002,59375,INFY26FEBFUT,INFY,0.0,2026-02-24,0.0,0.1,400,FUT,NFO-FUT,NFO
13293826,51929,INFY26MARFUT,INFY,0.0,2026-03-30,0.0,0.1,400,FUT,NFO-FUT,NFO
12667394,49482,INOXWIND26JANFUT,INOXWIND,0.0,2026-01-27,0.0,0.01,3575,FUT,NFO-FUT,NFO
15200770,59378,INOXWIND26FEBFUT,INOXWIND,0.0,2026-02-24,0.0,0.01,3575,FUT,NFO-FUT,NFO
13294850,51933,INOXWIND26MARFUT,INOXWIND,0.0,2026-03-30,0.0,0.01,3575,FUT,NFO-FUT,NFO
12668162,49485,IOC26JANFUT,IOC,0.0,2026-01-27,0.0,0.01,4875,FUT,NFO-FUT,NFO
15201026,59379,IOC26FEBFUT,IOC,0.0,2026-02-24,0.0,0.01,4875,FUT,NFO-FUT,NFO
13295106,51934,IOC26MARFUT,IOC,0.0,2026-03-30,0.0,0.01,4875,FUT,NFO-FUT,NFO
12668418,49486,IRCTC26JANFUT,IRCTC,0.0,2026-01-27,0.0,0.05,875,FUT,NFO-FUT,NFO
15201282,59380,IRCTC26FEBFUT,IRCTC,0.0,2026-02-24,0.0,0.05,875,FUT,NFO-FUT,NFO
12668930,49488,IREDA26JANFUT,IREDA,0.0,2026-01-27,0.0,0.01,3450,FUT,NFO-FUT,NFO
15201538,59381,IREDA26FEBFUT,IREDA,0.0,2026-02-24,0.0,0.01,3450,FUT,NFO-FUT,NFO
13295362,51935,IREDA26MARFUT,IREDA,0.0,2026-03-30,0.0,0.01,3450,FUT,NFO-FUT,NFO
12669954,49492,IRFC26JANFUT,IRFC,0.0,2026-01-27,0.0,0.01,4250,FUT,NFO-FUT,NFO
15201794,59382,IRFC26FEBFUT,IRFC,0.0,2026-02-24,0.0,0.01,4250,FUT,NFO-FUT,NFO
13295618,51936,IRFC26MARFUT,IRFC,0.0,2026-03-30,0.0,0.01,4250,FUT,NFO-FUT,NFO
12670210,49493,ITC26JANFUT,ITC,0.0,2026-01-27,0.0,0.05,1600,FUT,NFO-FUT,NFO
15202050,59383,ITC26FEBFUT,ITC,0.0,2026-02-24,0.0,0.05,1600,FUT,NFO-FUT,NFO
13296386,51939,ITC26MARFUT,ITC,0.0,2026-03-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
12670466,49494,JINDALSTEL26JANFUT,JINDALSTEL,0.0,2026-01-27,0.0,0.1,625,FUT,NFO-FUT,NFO
15203330,59388,JINDALSTEL26FEBFUT,JINDALSTEL,0.0,2026-02-24,0.0,0.1,625,FUT,NFO-FUT,NFO
13296642,51940,JINDALSTEL26MARFUT,JINDALSTEL,0.0,2026-03-30,0.0,0.1,625,FUT,NFO-FUT,NFO
12670722,49495,JIOFIN26JANFUT,JIOFIN,0.0,2026-01-27,0.0,0.05,2350,FUT,NFO-FUT,NFO
15203586,59389,JIOFIN26FEBFUT,JIOFIN,0.0,2026-02-24,0.0,0.05,2350,FUT,NFO-FUT,NFO
13298434,51947,JIOFIN26MARFUT,JIOFIN,0.0,2026-03-30,0.0,0.05,2350,FUT,NFO-FUT,NFO
12670978,49496,JSWENERGY26JANFUT,JSWENERGY,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
15203842,59390,JSWENERGY26FEBFUT,JSWENERGY,0.0,2026-02-24,0.0,0.05,1000,FUT,NFO-FUT,NFO
13298690,51948,JSWENERGY26MARFUT,JSWENERGY,0.0,2026-03-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
12671234,49497,JSWSTEEL26JANFUT,JSWSTEEL,0.0,2026-01-27,0.0,0.1,675,FUT,NFO-FUT,NFO
15204098,59391,JSWSTEEL26FEBFUT,JSWSTEEL,0.0,2026-02-24,0.0,0.1,675,FUT,NFO-FUT,NFO
13298946,51949,JSWSTEEL26MARFUT,JSWSTEEL,0.0,2026-03-30,0.0,0.1,675,FUT,NFO-FUT,NFO
12671490,49498,JUBLFOOD26JANFUT,JUBLFOOD,0.0,2026-01-27,0.0,0.05,1250,FUT,NFO-FUT,NFO
15204354,59392,JUBLFOOD26FEBFUT,JUBLFOOD,0.0,2026-02-24,0.0,0.05,1250,FUT,NFO-FUT,NFO
13299202,51950,JUBLFOOD26MARFUT,JUBLFOOD,0.0,2026-03-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
12672770,49503,KALYANKJIL26JANFUT,KALYANKJIL,0.0,2026-01-27,0.0,0.05,1175,FUT,NFO-FUT,NFO
15204610,59393,KALYANKJIL26FEBFUT,KALYANKJIL,0.0,2026-02-24,0.0,0.05,1175,FUT,NFO-FUT,NFO
13299458,51951,KALYANKJIL26MARFUT,KALYANKJIL,0.0,2026-03-30,0.0,0.05,1175,FUT,NFO-FUT,NFO
12674306,49509,KAYNES26JANFUT,KAYNES,0.0,2026-01-27,0.0,0.1,100,FUT,NFO-FUT,NFO
15204866,59394,KAYNES26FEBFUT,KAYNES,0.0,2026-02-24,0.0,0.1,100,FUT,NFO-FUT,NFO
13299714,51952,KAYNES26MARFUT,KAYNES,0.0,2026-03-30,0.0,0.1,100,FUT,NFO-FUT,NFO
12674562,49510,KEI26JANFUT,KEI,0.0,2026-01-27,0.0,0.1,175,FUT,NFO-FUT,NFO
15205122,59395,KEI26FEBFUT,KEI,0.0,2026-02-24,0.0,0.1,175,FUT,NFO-FUT,NFO
13299970,51953,KEI26MARFUT,KEI,0.0,2026-03-30,0.0,0.1,175,FUT,NFO-FUT,NFO
12676610,49518,KFINTECH26JANFUT,KFINTECH,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
15205378,59396,KFINTECH26FEBFUT,KFINTECH,0.0,2026-02-24,0.0,0.1,500,FUT,NFO-FUT,NFO
13300226,51954,KFINTECH26MARFUT,KFINTECH,0.0,2026-03-30,0.0,0.1,500,FUT,NFO-FUT,NFO
12677890,49523,KOTAKBANK26JANFUT,KOTAKBANK,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
15205634,59397,KOTAKBANK26FEBFUT,KOTAKBANK,0.0,2026-02-24,0.0,0.1,400,FUT,NFO-FUT,NFO
13300994,51957,KOTAKBANK26MARFUT,KOTAKBANK,0.0,2026-03-30,0.0,0.1,400,FUT,NFO-FUT,NFO
12678402,49525,KPITTECH26JANFUT,KPITTECH,0.0,2026-01-27,0.0,0.1,425,FUT,NFO-FUT,NFO
15205890,59398,KPITTECH26FEBFUT,KPITTECH,0.0,2026-02-24,0.0,0.1,425,FUT,NFO-FUT,NFO
13301250,51958,KPITTECH26MARFUT,KPITTECH,0.0,2026-03-30,0.0,0.1,425,FUT,NFO-FUT,NFO
12684546,49549,LAURUSLABS26JANFUT,LAURUSLABS,0.0,2026-01-27,0.0,0.1,850,FUT,NFO-FUT,NFO
15206146,59399,LAURUSLABS26FEBFUT,LAURUSLABS,0.0,2026-02-24,0.0,0.1,850,FUT,NFO-FUT,NFO
13302018,51961,LAURUSLABS26MARFUT,LAURUSLABS,0.0,2026-03-30,0.0,0.1,850,FUT,NFO-FUT,NFO
12685826,49554,LICHSGFIN26JANFUT,LICHSGFIN,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
15206402,59400,LICHSGFIN26FEBFUT,LICHSGFIN,0.0,2026-02-24,0.0,0.05,1000,FUT,NFO-FUT,NFO
13302274,51962,LICHSGFIN26MARFUT,LICHSGFIN,0.0,2026-03-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
12693762,49585,LICI26JANFUT,LICI,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
15206658,59401,LICI26FEBFUT,LICI,0.0,2026-02-24,0.0,0.05,700,FUT,NFO-FUT,NFO
13302530,51963,LICI26MARFUT,LICI,0.0,2026-03-30,0.0,0.05,700,FUT,NFO-FUT,NFO
12694018,49586,LODHA26JANFUT,LODHA,0.0,2026-01-27,0.0,0.1,450,FUT,NFO-FUT,NFO
15206914,59402,LODHA26FEBFUT,LODHA,0.0,2026-02-24,0.0,0.1,450,FUT,NFO-FUT,NFO
13302786,51964,LODHA26MARFUT,LODHA,0.0,2026-03-30,0.0,0.1,450,FUT,NFO-FUT,NFO
12694274,49587,LT26JANFUT,LT,0.0,2026-01-27,0.0,0.1,175,FUT,NFO-FUT,NFO
15207170,59403,LT26FEBFUT,LT,0.0,2026-02-24,0.0,0.1,175,FUT,NFO-FUT,NFO
13303298,51966,LT26MARFUT,LT,0.0,2026-03-30,0.0,0.1,175,FUT,NFO-FUT,NFO
12695554,49592,LTF26JANFUT,LTF,0.0,2026-01-27,0.0,0.05,2250,FUT,NFO-FUT,NFO
15207426,59404,LTF26FEBFUT,LTF,0.0,2026-02-24,0.0,0.05,2250,FUT,NFO-FUT,NFO
13303554,51967,LTF26MARFUT,LTF,0.0,2026-03-30,0.0,0.05,2250,FUT,NFO-FUT,NFO
12697346,49599,LTIM26JANFUT,LTIM,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
15209730,59413,LTIM26FEBFUT,LTIM,0.0,2026-02-24,0.0,0.5,150,FUT,NFO-FUT,NFO
13303810,51968,LTIM26MARFUT,LTIM,0.0,2026-03-30,0.0,0.5,150,FUT,NFO-FUT,NFO
12697602,49600,LUPIN26JANFUT,LUPIN,0.0,2026-01-27,0.0,0.1,425,FUT,NFO-FUT,NFO
15209986,59414,LUPIN26FEBFUT,LUPIN,0.0,2026-02-24,0.0,0.1,425,FUT,NFO-FUT,NFO
13304066,51969,LUPIN26MARFUT,LUPIN,0.0,2026-03-30,0.0,0.1,425,FUT,NFO-FUT,NFO
12697858,49601,M&M26JANFUT,M&M,0.0,2026-01-27,0.0,0.1,200,FUT,NFO-FUT,NFO
15210242,59415,M&M26FEBFUT,M&M,0.0,2026-02-24,0.0,0.1,200,FUT,NFO-FUT,NFO
13304578,51971,M&M26MARFUT,M&M,0.0,2026-03-30,0.0,0.1,200,FUT,NFO-FUT,NFO
12698370,49603,MANAPPURAM26JANFUT,MANAPPURAM,0.0,2026-01-27,0.0,0.05,3000,FUT,NFO-FUT,NFO
15210498,59416,MANAPPURAM26FEBFUT,MANAPPURAM,0.0,2026-02-24,0.0,0.05,3000,FUT,NFO-FUT,NFO
13304834,51972,MANAPPURAM26MARFUT,MANAPPURAM,0.0,2026-03-30,0.0,0.05,3000,FUT,NFO-FUT,NFO
12698626,49604,MANKIND26JANFUT,MANKIND,0.0,2026-01-27,0.0,0.1,225,FUT,NFO-FUT,NFO
15210754,59417,MANKIND26FEBFUT,MANKIND,0.0,2026-02-24,0.0,0.1,225,FUT,NFO-FUT,NFO
13305090,51973,MANKIND26MARFUT,MANKIND,0.0,2026-03-30,0.0,0.1,225,FUT,NFO-FUT,NFO
12699138,49606,MARICO26JANFUT,MARICO,0.0,2026-01-27,0.0,0.05,1200,FUT,NFO-FUT,NFO
15211010,59418,MARICO26FEBFUT,MARICO,0.0,2026-02-24,0.0,0.05,1200,FUT,NFO-FUT,NFO
13305346,51974,MARICO26MARFUT,MARICO,0.0,2026-03-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
12699394,49607,MARUTI26JANFUT,MARUTI,0.0,2026-01-27,0.0,1.0,50,FUT,NFO-FUT,NFO
15211266,59419,MARUTI26FEBFUT,MARUTI,0.0,2026-02-24,0.0,1.0,50,FUT,NFO-FUT,NFO
13305602,51975,MARUTI26MARFUT,MARUTI,0.0,2026-03-30,0.0,1.0,50,FUT,NFO-FUT,NFO
12699650,49608,MAXHEALTH26JANFUT,MAXHEALTH,0.0,2026-01-27,0.0,0.1,525,FUT,NFO-FUT,NFO
15211522,59420,MAXHEALTH26FEBFUT,MAXHEALTH,0.0,2026-02-24,0.0,0.1,525,FUT,NFO-FUT,NFO
13305858,51976,MAXHEALTH26MARFUT,MAXHEALTH,0.0,2026-03-30,0.0,0.1,525,FUT,NFO-FUT,NFO
12699906,49609,MAZDOCK26JANFUT,MAZDOCK,0.0,2026-01-27,0.0,0.1,200,FUT,NFO-FUT,NFO
15211778,59421,MAZDOCK26FEBFUT,MAZDOCK,0.0,2026-02-24,0.0,0.1,200,FUT,NFO-FUT,NFO
13306114,51977,MAZDOCK26MARFUT,MAZDOCK,0.0,2026-03-30,0.0,0.1,200,FUT,NFO-FUT,NFO
12701186,49614,MCX26JANFUT,MCX,0.0,2026-01-27,0.0,1.0,625,FUT,NFO-FUT,NFO
15212034,59422,MCX26FEBFUT,MCX,0.0,2026-02-24,0.0,1.0,625,FUT,NFO-FUT,NFO
13306370,51978,MCX26MARFUT,MCX,0.0,2026-03-30,0.0,1.0,625,FUT,NFO-FUT,NFO
12704514,49627,MFSL26JANFUT,MFSL,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
15212290,59423,MFSL26FEBFUT,MFSL,0.0,2026-02-24,0.0,0.1,400,FUT,NFO-FUT,NFO
13306626,51979,MFSL26MARFUT,MFSL,0.0,2026-03-30,0.0,0.1,400,FUT,NFO-FUT,NFO
12601858,49226,MIDCPNIFTY26JANFUT,MIDCPNIFTY,0.0,2026-01-27,0.0,0.05,120,FUT,NFO-FUT,NFO
15150338,59181,MIDCPNIFTY26FEBFUT,MIDCPNIFTY,0.0,2026-02-24,0.0,0.05,120,FUT,NFO-FUT,NFO
13238530,51713,MIDCPNIFTY26MARFUT,MIDCPNIFTY,0.0,2026-03-30,0.0,0.05,120,FUT,NFO-FUT,NFO
12705282,49630,MOTHERSON26JANFUT,MOTHERSON,0.0,2026-01-27,0.0,0.01,6150,FUT,NFO-FUT,NFO
15212546,59424,MOTHERSON26FEBFUT,MOTHERSON,0.0,2026-02-24,0.0,0.01,6150,FUT,NFO-FUT,NFO
13306882,51980,MOTHERSON26MARFUT,MOTHERSON,0.0,2026-03-30,0.0,0.01,6150,FUT,NFO-FUT,NFO
12706562,49635,MPHASIS26JANFUT,MPHASIS,0.0,2026-01-27,0.0,0.1,275,FUT,NFO-FUT,NFO
15212802,59425,MPHASIS26FEBFUT,MPHASIS,0.0,2026-02-24,0.0,0.1,275,FUT,NFO-FUT,NFO
13307138,51981,MPHASIS26MARFUT,MPHASIS,0.0,2026-03-30,0.0,0.1,275,FUT,NFO-FUT,NFO
12706818,49636,MUTHOOTFIN26JANFUT,MUTHOOTFIN,0.0,2026-01-27,0.0,0.1,275,FUT,NFO-FUT,NFO
15213058,59426,MUTHOOTFIN26FEBFUT,MUTHOOTFIN,0.0,2026-02-24,0.0,0.1,275,FUT,NFO-FUT,NFO
13307394,51982,MUTHOOTFIN26MARFUT,MUTHOOTFIN,0.0,2026-03-30,0.0,0.1,275,FUT,NFO-FUT,NFO
12709122,49645,NATIONALUM26JANFUT,NATIONALUM,0.0,2026-01-27,0.0,0.05,3750,FUT,NFO-FUT,NFO
15213314,59427,NATIONALUM26FEBFUT,NATIONALUM,0.0,2026-02-24,0.0,0.05,3750,FUT,NFO-FUT,NFO
13307650,51983,NATIONALUM26MARFUT,NATIONALUM,0.0,2026-03-30,0.0,0.05,3750,FUT,NFO-FUT,NFO
12712450,49658,NAUKRI26JANFUT,NAUKRI,0.0,2026-01-27,0.0,0.1,375,FUT,NFO-FUT,NFO
15213570,59428,NAUKRI26FEBFUT,NAUKRI,0.0,2026-02-24,0.0,0.1,375,FUT,NFO-FUT,NFO
13307906,51984,NAUKRI26MARFUT,NAUKRI,0.0,2026-03-30,0.0,0.1,375,FUT,NFO-FUT,NFO
12717314,49677,NBCC26JANFUT,NBCC,0.0,2026-01-27,0.0,0.01,6500,FUT,NFO-FUT,NFO
15213826,59429,NBCC26FEBFUT,NBCC,0.0,2026-02-24,0.0,0.01,6500,FUT,NFO-FUT,NFO
13308162,51985,NBCC26MARFUT,NBCC,0.0,2026-03-30,0.0,0.01,6500,FUT,NFO-FUT,NFO
12717570,49678,NESTLEIND26JANFUT,NESTLEIND,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
15214082,59430,NESTLEIND26FEBFUT,NESTLEIND,0.0,2026-02-24,0.0,0.1,500,FUT,NFO-FUT,NFO
13308418,51986,NESTLEIND26MARFUT,NESTLEIND,0.0,2026-03-30,0.0,0.1,500,FUT,NFO-FUT,NFO
12723458,49701,NHPC26JANFUT,NHPC,0.0,2026-01-27,0.0,0.01,6400,FUT,NFO-FUT,NFO
15214338,59431,NHPC26FEBFUT,NHPC,0.0,2026-02-24,0.0,0.01,6400,FUT,NFO-FUT,NFO
13308674,51987,NHPC26MARFUT,NHPC,0.0,2026-03-30,0.0,0.01,6400,FUT,NFO-FUT,NFO
12603906,49234,NIFTYNXT5026JANFUT,NIFTYNXT50,0.0,2026-01-27,0.0,0.2,25,FUT,NFO-FUT,NFO
15151874,59187,NIFTYNXT5026FEBFUT,NIFTYNXT50,0.0,2026-02-24,0.0,0.2,25,FUT,NFO-FUT,NFO
13239042,51715,NIFTYNXT5026MARFUT,NIFTYNXT50,0.0,2026-03-30,0.0,0.2,25,FUT,NFO-FUT,NFO
12724226,49704,NMDC26JANFUT,NMDC,0.0,2026-01-27,0.0,0.01,6750,FUT,NFO-FUT,NFO
15214594,59432,NMDC26FEBFUT,NMDC,0.0,2026-02-24,0.0,0.01,6750,FUT,NFO-FUT,NFO
13308930,51988,NMDC26MARFUT,NMDC,0.0,2026-03-30,0.0,0.01,6750,FUT,NFO-FUT,NFO
12730114,49727,NTPC26JANFUT,NTPC,0.0,2026-01-27,0.0,0.05,1500,FUT,NFO-FUT,NFO
15214850,59433,NTPC26FEBFUT,NTPC,0.0,2026-02-24,0.0,0.05,1500,FUT,NFO-FUT,NFO
13309186,51989,NTPC26MARFUT,NTPC,0.0,2026-03-30,0.0,0.05,1500,FUT,NFO-FUT,NFO
12731650,49733,NUVAMA26JANFUT,NUVAMA,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
15215106,59434,NUVAMA26FEBFUT,NUVAMA,0.0,2026-02-24,0.0,0.1,500,FUT,NFO-FUT,NFO
13309442,51990,NUVAMA26MARFUT,NUVAMA,0.0,2026-03-30,0.0,0.1,500,FUT,NFO-FUT,NFO
12731906,49734,NYKAA26JANFUT,NYKAA,0.0,2026-01-27,0.0,0.05,3125,FUT,NFO-FUT,NFO
15215362,59435,NYKAA26FEBFUT,NYKAA,0.0,2026-02-24,0.0,0.05,3125,FUT,NFO-FUT,NFO
13310210,51993,NYKAA26MARFUT,NYKAA,0.0,2026-03-30,0.0,0.05,3125,FUT,NFO-FUT,NFO
